hotel_id,hotel_brand,book_date,check_in,check_out,star_rating,price
Ykh4EulyeDb4qPDpx/1yDQzYBpKuNN94oTqtyKgbIP0=,2,2/27/2023,3/4/2023,3/6/2023,3.5,126.19
wPK9nj4aPrvUHNbujccLYSi7CLjdqxA+qU9FYfhIcB8=,1,3/4/2023,3/4/2023,3/5/2023,3.5,63.52
7BWBZvg11rYAxHFxLOYm+Rk2dtaYLonOe8v6g0hGH5g=,2,3/1/2023,3/4/2023,3/6/2023,3.5,206.97
VqigbrxxvDYXmztVXpnc9+mPgPeNF7TW22Ck89QsyxQ=,3,3/3/2023,3/4/2023,3/6/2023,4,169.98
OFloQwNuDKJ9zNfwjX8B8kQrtJZ77u5XpHba7ZdFy8A=,5,2/28/2023,3/4/2023,3/6/2023,3.5,380.26
VPcEEa5X5YSmxqY21qZkcrEoHGdJdetI/zENGGqZfAY=,3,3/4/2023,3/4/2023,3/5/2023,2.5,193.97
zwgCf39xg2wVqwB6Vp9StDSxKo7HuP45GS5w1tELWEM=,3,3/4/2023,3/4/2023,3/6/2023,,203.69
t+67ntOU4jZ1NhlIRr/A1ZvPlHQlY5JPaeY1mPoKlVM=,2,3/3/2023,3/4/2023,3/7/2023,4,122.68
8W0auT/SpC0TujM0hU3CXZ/HJiZjAV2WurQlZV9MWYo=,4,3/4/2023,3/4/2023,3/5/2023,3,190.33
mafWUs/Jzfyoru+DnOUDFheRf2qwgdQgkfrXz74DsB4=,3,3/4/2023,3/4/2023,3/5/2023,4.5,214.47
hy9JZEdqJUrWqyDF36Ab2LSYcMvnhnXp7ut+0jGadQU=,2,3/3/2023,3/4/2023,3/8/2023,3,682.02
+ItzYW5XW6BjddvzSrFfMCGc5OlIIhKGIiAS3n/V8Xc=,1,2/28/2023,3/4/2023,3/5/2023,3,37.86
ikIa/xlLlgJM7Bw6qocNi4cqp/bJ2mn4NwkxWQvIkoo=,1,3/3/2023,3/4/2023,3/5/2023,2.5,141.67
l1H50OWR/nM9Jul3FJ7om/dQVW38fBDDS9tQNnlsdzU=,2,3/3/2023,3/4/2023,3/5/2023,3.5,164.76
5fD01DiZU99yxBg+qkf4DQP8uYpIKrkhI4BIgWpZWn4=,2,3/4/2023,3/4/2023,3/5/2023,3,93.87
bp/9TIsQylHuuSGQTwonujaOzTVvIVJZM0RuEjlTzgM=,1,3/4/2023,3/4/2023,3/5/2023,2.5,125.57
GA0iTiliPyjqEJasvZSeXp+kaI3+OEKZpC4bMrGwZ7s=,3,3/2/2023,3/4/2023,3/6/2023,3.5,318.75
kyxGLrdlYKfW6id65lpdoUmyMXnqawqYc+5N4UslJ54=,3,3/4/2023,3/4/2023,3/5/2023,3.5,121.41
OQRa1DDiyra3PRj6mjXt3HSKavO7BOtM/gdzXeMZ2B4=,1,3/4/2023,3/4/2023,3/5/2023,3.5,174.34
gg5aPUTXtThUUlAzVpW4cOYnyyh5X9T0770s+yfC8OU=,5,3/3/2023,3/4/2023,3/5/2023,3.5,76.46
y91nz8W7yo6DznkGLO6EBCoQWM+AhQ6p2r7uOZhSeAc=,2,3/4/2023,3/4/2023,3/5/2023,4.5,83.02
9R2OuWOPLjRqgAQmiQoLsTvFQBtu2/plY1wMkjef7Jo=,5,3/3/2023,3/4/2023,3/6/2023,3,285.15
n1Rjq29/zzvZUmMAs3sR1lYkP4OY6a0JdXkd7pIGRhI=,3,3/4/2023,3/4/2023,3/5/2023,3.5,172.05
SZfFwMp/PaNLIIv825PLxy/nkp1yaU61YYTvbYBdFvI=,2,3/4/2023,3/4/2023,3/5/2023,4,102.86
Fc4/Svyj7MWGxKIyC8vLaFQehuskb3FFSgBCxDzQ9R0=,3,3/4/2023,3/4/2023,3/6/2023,3,142.6
7wIv6gIH1gZElnDHCtbp9HyGKwChQ3wcX+ia93bD/bE=,3,3/4/2023,3/4/2023,3/5/2023,2.5,92.12
bQiB4AVWWyVOpZvi8qSgLjrJz4nNbCrAmStZc2xdFfw=,2,3/3/2023,3/4/2023,3/5/2023,4,244.86
oCT3aAhT3r9oR8Zgtf4QYVXCCPYDr7Qqt9ZnToIZXSM=,3,3/4/2023,3/4/2023,3/5/2023,,188.39
YzLrPfESF30gbUN9i+y0TwItm4Ou4RRVkwMdM3vKGhw=,2,3/3/2023,3/4/2023,3/5/2023,2.5,212.94
T0g5DA3CVyAsgRRmXbZ0dvMyMrpDZz7nEY+JLZbGgSA=,3,3/3/2023,3/4/2023,3/6/2023,4,475.28
8QYdnGvPTqeWZCiGepNPoCDOjOgAC5RAg1+ZUZMI7GA=,5,3/3/2023,3/4/2023,3/5/2023,3.5,121.56
AGUMXalZNuVXHq7FZ1VluOrLKaEtu0GU0R8ibr2v3rw=,1,3/2/2023,3/4/2023,3/5/2023,3.5,518.22
p2DXAJ1otzApfb/VmpeacSDWxt16QfJ1nx55w6RwWp8=,3,3/1/2023,3/4/2023,3/6/2023,4,243.69
LZ/l6Tz58lxV+QFkhN8HTcar8iY/imz5OcannKE8DIQ=,1,3/3/2023,3/4/2023,3/6/2023,3.5,165.82
T4UP197DoyOw2OAR7qqam/FqD2x9Mvb+jB32Vrmog9w=,2,3/3/2023,3/4/2023,3/5/2023,3.5,157.25
eghYVCnfnIU27voIOcsQHVWehTUvffQ7sN9DZ94pfWI=,5,2/28/2023,3/4/2023,3/5/2023,3.5,238.92
4XMF6n5nYSWWlECPdmQ2C21v/sdHSEvdySJ0Yh/v7CU=,3,3/4/2023,3/4/2023,3/5/2023,3,228.01
mauJ0yp9z8P+PggEIDrP2sq1X0NES8t+ku9qEYtxOlg=,2,3/4/2023,3/4/2023,3/5/2023,3,132.72
eHTV8YRrwEqkjyH5lqrAvwaQeEhazDB5WHjzlV7jths=,2,3/3/2023,3/4/2023,3/5/2023,2.5,84.49
tRrw5CrDKLieF56NiynF2YpF130MbFUOahXWwXXjFj0=,2,3/4/2023,3/4/2023,3/5/2023,4,173.4
UsDHA0IBbhYOaLRzq13yzFXibtO7UUKVF4i76CLsF0c=,3,3/4/2023,3/4/2023,3/5/2023,3,113.69
PBEV66pVy2F+RZk/ETCuFg4/ftR2uLGHtDMBQoMt3Lw=,1,3/4/2023,3/4/2023,3/5/2023,2.5,138.69
M+83ubG5RBioloA/0ix5/l3BrN9b6a/m+/XrubhoD+g=,1,3/4/2023,3/4/2023,3/5/2023,3.5,89.51
tVKcjMJzeciA8SwYgS6GpsHnA1t11N1AJtj4tp/zXqk=,3,3/4/2023,3/4/2023,3/5/2023,,82.94
wjXnNJ1khSYK5e7Jlty4fzX6UI8aKap4RXRcQGan4UY=,3,3/4/2023,3/4/2023,3/5/2023,4,293.5
aslTE2w1F6QRvLuf/NWw/kYIuDECY+eboHkbRXOPxPQ=,5,3/4/2023,3/4/2023,3/7/2023,3,700.08
s0Jbxxzu88/Cx8SdoE6++O0s2RZCA0OfihWITO3U0Qc=,1,3/4/2023,3/4/2023,3/5/2023,2.5,265.5
mUxk1NaidaFdQupvnTu8dNHfWIEruSitnV7Lk0CSDFI=,2,3/4/2023,3/4/2023,3/5/2023,3.5,130
w1FHL3ea83YGLuqVCaKkk2MXQvE+P6dUTNnf0p0e+Fc=,3,3/4/2023,3/4/2023,3/5/2023,3.5,159.44
pcS/JM/FS8Sbpzay8kgo5CyVFgPGrCE9b0KoqaJGJzY=,2,2/28/2023,3/4/2023,3/7/2023,4,939.75
Nm2ypZLlnW6TobKmOxW1XOF8wC8rZQ/X1DpZzjtu5Xk=,3,3/4/2023,3/4/2023,3/5/2023,3.5,243.47
l6fcd46nUxYGv+gcdaQ61TNYp5xYKysULhfAQBE0DUU=,1,3/4/2023,3/4/2023,3/5/2023,3.5,195.49
ZFa8uSlCIpEjMArHZMXTLv7fsxIyhUpNG+ttXkJ8yyM=,3,3/4/2023,3/4/2023,3/5/2023,,356.01
2LzUEBmmJiLYClfOV1INGLUPpUn3KQtxgF4x2e+XRXw=,2,3/4/2023,3/4/2023,3/5/2023,2.5,262.51
T1IK5fSFuJgLv7OVvRuM7OT6JJt8ojebUvJrdIYcSvo=,1,3/4/2023,3/4/2023,3/5/2023,3.5,60.1
FNnWex62K1grPLBzMu9S6Bk3p/wDx22cEHKlbR+KQVA=,3,3/4/2023,3/4/2023,3/5/2023,3,320.94
5uEhZgNxJCltn8Fr3xlyPOPOjvskTOnkI67Ut7PXg8E=,1,2/27/2023,3/4/2023,3/5/2023,4,134.01
yUbqyt+jZQf/hirSKJ37NUNahL34uA5tevgbcGQedJQ=,5,3/4/2023,3/4/2023,3/5/2023,2.5,56.45
wuxz89UyBhfckC+5AXX2VfJonKLmx7eY/6SzWXLaVxo=,3,3/3/2023,3/4/2023,3/5/2023,3,171.84
mpZKJsmBJfF2WqcDwHJzCUMP218Z9XM4j0xDEdfGr3k=,2,2/28/2023,3/4/2023,3/6/2023,4.5,434.64
iVHDKSzZKE9g/Bm8ywkA9kHRGqxemGtXAw/hnTBedhA=,2,3/4/2023,3/4/2023,3/5/2023,,259.29
tJQ8Zm9JPdaMylBR7dnO19SbM5TwEWlPFFWyunOlBCw=,2,3/4/2023,3/4/2023,3/5/2023,3.5,153.94
nHj24za/a1rKT5pEU81mdDyTdqqjyQj1p35KXEZ5zTw=,3,3/4/2023,3/4/2023,3/5/2023,4,77.48
9TnoGYbjiiHCor4+eoWMvOgEl3sb5vb9P9k6Tk2VkIM=,1,3/2/2023,3/4/2023,3/8/2023,3.5,366.98
Ys7BAqvIZz2wzewSFZwjCPw4fYWoFmSlofaV9yXFGac=,3,3/3/2023,3/4/2023,3/6/2023,4.5,207.25
irolyOT1bng/Pcn+E8BytK7uOb2c8S9eut3Aosa88i4=,2,3/4/2023,3/4/2023,3/5/2023,3.5,60.73
aDveNvpokx110FWWEHDBLFe6H/3M56uvDJ534fLzbX4=,5,3/2/2023,3/4/2023,3/5/2023,3,524.33
BYpvoDC9G1hDrrIT+9FI1efE1q/KnfhnFRrSRT79iWE=,2,3/4/2023,3/4/2023,3/5/2023,3,134.52
MLn3SsCiXS52r4jDJenXknYLnXL0ZUeneXzGDPq5Cig=,3,3/4/2023,3/4/2023,3/5/2023,4,81.76
a5UUYWD15NjtADNHUL3PEU1Eoh1fAQ5ae9arOBj/xOQ=,3,3/4/2023,3/4/2023,3/5/2023,4.5,215.32
KX5bqTxcnVoEj9jX7uDschhjiWuPSijrcphCO2JSb6Y=,1,3/3/2023,3/4/2023,3/5/2023,2.5,183.46
h8BZnNqv5/sSamDT0CCNuiJ/1rGi/RTP02piq5TUQjA=,2,3/4/2023,3/4/2023,3/5/2023,4.5,155.18
0GrwM99S2azM1mXIDaYYP72Sb9dfZrrFYPbjE1ejQ0c=,1,3/4/2023,3/4/2023,3/5/2023,2.5,204.26
YJYSVE6sJiBOy/s+fIB0PI9Q67/eK2PQTtFbYMBcjYE=,5,3/4/2023,3/4/2023,3/8/2023,,901.64
mezpPUQ/ZxR2t2enmoPRO8fZTT8RPpLPbhFyxB6tv9c=,5,3/4/2023,3/4/2023,3/5/2023,,104.17
LyirEux72Y092VTG2RCy/cXaIH7SnqaNuoCHV/hV/8U=,3,3/4/2023,3/4/2023,3/5/2023,3,271.28
BtNah6vVxYKFO+iO9pnr6DIvAfCSMHyFVw7mIN6d/9o=,2,3/4/2023,3/4/2023,3/5/2023,3,137.26
KbhrUvv9XxorrVYy11gMRhcQaes19UnCwybNdnnhMgo=,2,3/4/2023,3/4/2023,3/5/2023,3.5,254.64
V2SNXj4W4OKmJ5cEnb5WSFSHKO0HDAdbUN5N4vqawYc=,5,3/3/2023,3/4/2023,3/5/2023,3,201.57
uKZWu3EgmJiCG7PINquVRpZANlZMvHDHPO0rsV/IN8E=,1,3/4/2023,3/4/2023,3/5/2023,3,77.31
pYr/kuWrrMVsM1Q872k6LhIy2xZQeSfxHlbTRULd9+o=,3,3/4/2023,3/4/2023,3/5/2023,3.5,114.2
SzVvuuqHvaTU7a6dS/qRoVowqYpZ8PvI+WfIy0fkP1I=,1,3/4/2023,3/4/2023,3/5/2023,2.5,73.82
3hkn/MzN/DaMiUCFL+D7qIrMi0NF9bmEHX4Ky4/ZqA4=,2,3/4/2023,3/4/2023,3/5/2023,3.5,92.58
2XpfkR+lo/nvnUuyk/St9/Pq3xJgw2O3hZAtMS4pgGc=,5,3/4/2023,3/4/2023,3/5/2023,2.5,172.53
fFHR6OYgMmmoeKVDXmTkV5YLBjZWY9GnWDuAIyysiRA=,5,3/4/2023,3/4/2023,3/5/2023,,104.92
Vt22x12kWb+tlad90Ao2l0RcJjOIR6PcRIA40KkPpy8=,5,2/28/2023,3/4/2023,3/5/2023,4.5,248.49
M9+jUWSPyqpax8jlcYiH8dFh2b6wrp1ezHY0ZC27Xu8=,5,3/1/2023,3/4/2023,3/5/2023,4,198.51
Yr1bzX+rGAOvRc7k9YH8IEaVkA60qQzOY8EgP7Aug1o=,2,3/4/2023,3/4/2023,3/5/2023,4.5,97.56
D9cQW5ds0aM3aBKScvYFtm5McxxPOas5TNM3rX+o7L0=,1,3/4/2023,3/4/2023,3/5/2023,2.5,175.15
lj+rLTj2Mcb8HwPydRPOw35SUWZHoQANmIvx89wu/3E=,3,3/4/2023,3/4/2023,3/5/2023,,192.59
HSzRBZtnpcrQ+wU4n0Yv3lpwsgQzCkk8ea7hKfqWiLE=,3,3/4/2023,3/4/2023,3/5/2023,3,91.57
Wq9a5ZQ9DBnnLXfxMqrpiFmBY0NuZqYs2y/26yT3fto=,1,3/4/2023,3/4/2023,3/5/2023,2.5,101.25
CB5YFQbpRrTVosDl/JND13BVaLmLWAG8krY4sXmdKIM=,1,3/4/2023,3/4/2023,3/5/2023,3.5,64.01
+F7nASNQ5azul60YR7L9kRmZKGFNn0SWIgltfsnklnM=,2,3/4/2023,3/4/2023,3/5/2023,3,107.38
GfDtycryOKLMuGnDyGXfzqmCJdvrxHFLj0OyyoetLAY=,2,3/3/2023,3/4/2023,3/5/2023,3,215.4
QuKX/stTzJ3IEpucEeHGtA+L7spMQE6vwO1mqS7cV38=,2,3/4/2023,3/4/2023,3/5/2023,3.5,114.89
NA/Dt8o8+vJ3NuoupmGBhoRXbG5wu7FWfUS5F0asLyU=,5,11/22/2022,3/4/2023,3/5/2023,3,299.26
D6PyjQeiG64WG8KIoOga64r3uzLb3fYvs/E/6ruwKLU=,2,10/12/2022,3/4/2023,3/5/2023,3.5,608.37
d3Pj2Z0+mbL0lq4Mc56XCf/59hfGAjskQEbt4kaJk+M=,3,10/19/2022,3/4/2023,3/7/2023,3.5,2067.84
+7+hZOiPcTFuz85gFhW0RWGjsKWAey/vMcOj9/NPIyw=,2,10/16/2022,3/4/2023,3/9/2023,2.5,1362.01
43Sjn0tLgIVbd3zgsDUdhz+prX6yVVWephApz2+xTyk=,2,9/28/2022,3/4/2023,3/5/2023,3,81.5
zvyf7NQsgkU6Rfv8l9RYUp3lvqJY+yc5VSMoRMOEGM4=,2,9/28/2022,3/4/2023,3/6/2023,3.5,273.95
WM8fBuQC7KVB+d36WvFH8U5RpeczdHJ6ccLD92w/Li8=,5,9/24/2022,3/4/2023,3/5/2023,4.5,114.06
7i9M9hYUCYPALd0yw2N5ENpl1rKJRIWCogdVly91ih4=,5,11/23/2022,3/4/2023,3/6/2023,2.5,889
X2aoIWIBYKDfAh1iTHbkf270I7+H0qxXWcUeVeOGKF8=,4,11/24/2022,3/4/2023,3/8/2023,,1084.76
Zp1ZnGQrH9KGtY6SPjqDZ7JJUfxCyvDFdA48NBitCaQ=,5,10/4/2022,3/4/2023,3/9/2023,,5969.31
0BqcdGWNy7yHC1GdIFWubboilaRYdcrLAMH7qzE1gro=,5,2/4/2023,3/4/2023,3/5/2023,2.5,115.79
gGBpno9y5vjV5H5uX14FYXQ6SNMW5GKwTaw3/JR26m4=,3,2/11/2023,3/4/2023,3/5/2023,4.5,366.07
d4bU5+5LePICkpZ8/sifXrL7pFFdAXURWm82g4Az0SY=,1,2/5/2023,3/4/2023,3/6/2023,2.5,295.07
I+mFdCpEqn+jrSkDiVLwnE3t/m80mAQTx3NP1jKjLpM=,5,2/6/2023,3/4/2023,3/8/2023,3.5,1084.41
+sSUGko90HehYDE6eJy8ZQV+7WYpHzOwCg++Oygacq8=,2,2/8/2023,3/4/2023,3/6/2023,2.5,277.3
OSWr/v89oV0H595NeOz2BykDSa33uRo/82PWHfVCBC0=,2,2/11/2023,3/4/2023,3/6/2023,2.5,288.99
Mnh+4G7lDDzqgFBOQOAqykXL4QB/000869ANeWffPsE=,3,2/11/2023,3/4/2023,3/6/2023,,679.54
RKFdtaG98s+HC+55cGszWxLXJ+BByPllsziitBfsIbM=,3,2/10/2023,3/4/2023,3/5/2023,,390.43
HTyWhHeyM0UGAGgm85g5sHtf2wShj4zV6o5yTeSsihM=,5,2/11/2023,3/4/2023,3/5/2023,3.5,127.6
ynlvFZjNfg6FbPQuPzu12gtJod8G9k2sMS/0kADuQ7I=,3,2/5/2023,3/4/2023,3/6/2023,,443.86
F9GEcvxNWeldYCWDrk2vpri0VpgrGSIKgq3cd5GAmUI=,2,2/9/2023,3/4/2023,3/5/2023,4,116.51
JWuCQZ7s2PCevvX3vEwuMn15Vz9wx5Qp7s84Fp5xD5Y=,5,2/9/2023,3/4/2023,3/7/2023,3.5,865.08
CTgBhjsJ6fRCPHEXtCxB5BLJ9KOTIkmV3o9RRegsLnk=,5,2/5/2023,3/4/2023,3/6/2023,,431.11
5jxPTUdhyu1IYqjIwHYYbpYjPL7pUWiGO2kd9C/5mT8=,2,2/5/2023,3/4/2023,3/6/2023,3.5,267.82
0HQvVsLy8NJO2OvI5O4Iv0plktQ/MFmRxVWcFmpXuGA=,3,2/5/2023,3/4/2023,3/6/2023,4,463.56
X5kQA2gjPkoyl5DJHEoNtoU3t8EIzzSx21yCAQzc/Kk=,4,2/5/2023,3/4/2023,3/6/2023,4,856.18
wY2DdzIMTufsat0+f/BB5Hj7lNr0bfWpOKZf2Y6uLFM=,5,2/5/2023,3/4/2023,3/5/2023,,232.73
/82RaTSdGSCFTMt3GVr1l2Ziy634uKa5o4rdyrJtj6s=,5,11/10/2022,3/5/2023,3/7/2023,,297.38
8xaYY2jEbbEZy5yZRHa4flCOMKqgNi+nz2l7+AdnGRo=,2,11/9/2022,3/5/2023,3/8/2023,3,723.75
TH9vbFuaZllfY2X4hch9OfCgBc7kPXwfMkImk792fxU=,5,3/6/2023,3/5/2023,3/6/2023,3.5,144.27
oLOVtXeBCi5P4nux76RdPtMLkL6ryUbKLqVsuAdstGg=,5,3/6/2023,3/5/2023,3/6/2023,3.5,207.56
QtljLDa12/YB3oYu1Yg/RMqCYvku8vDiUgohQEJ07tU=,1,3/6/2023,3/5/2023,3/6/2023,4,299.27
M+uf9Iik5pGhjvlfP80Q98D9cG9Zoa+S8Qo58HUHL1Q=,1,3/6/2023,3/5/2023,3/6/2023,4,245.83
917VExdVJrLk4eZ9JraxRA0SUf8Qh+smvJH1wfj6J3U=,2,3/6/2023,3/5/2023,3/6/2023,2.5,548.13
X+XbMUzkzPjSecGoEaFbAJTWHIiozFwdIQW/j3ay1dQ=,3,3/6/2023,3/5/2023,3/6/2023,4.5,107.57
x2fEtSWqppfX8jGiET05+rx+ucdK/ab21psLvilgRw4=,5,3/6/2023,3/5/2023,3/6/2023,,159.18
O1g2XX8kABoekNaoX/2iztMKMJOoBYIcSNFqNCu2FPY=,1,3/6/2023,3/5/2023,3/6/2023,2.5,85.8
NtXGKDuauS5r5SR2PiWR3mbKD/DYCuvkpFYObJS6Xq0=,5,3/6/2023,3/5/2023,3/6/2023,4.5,217.12
xSDIP5n53I4Fhj0XY3N4qtRnmOMmv5hEOfmwczLLo/Q=,5,3/6/2023,3/5/2023,3/6/2023,,81.91
OViqi1FzZk4XXgYgy0+JEdNOxrGYItZYumFfvp3FhMk=,3,3/6/2023,3/5/2023,3/6/2023,2.5,89.44
dsWpCNECWFGllJv/FwHRhwmuvwFw/LKrFf6HEBm6vW4=,2,3/6/2023,3/5/2023,3/6/2023,3,89.62
vqxdoO4JOCu2DsJWcM/0NABeyOPksjlO8jzamG6nT9o=,5,3/6/2023,3/5/2023,3/6/2023,3.5,227.62
YPXta43pF74DTSank+GhsM5E5kd4GlRC+ya+kL+8o+o=,2,3/1/2023,3/5/2023,3/6/2023,3,231.32
ra/AvMNflqNjTwgN56LSKRf5fJK2/qA91ALtchnH9EA=,5,3/4/2023,3/5/2023,3/7/2023,4.5,459.76
tDVzi6WrkMPSfBqqoLUnzoke327bifCw19d6pM5x7wI=,5,3/5/2023,3/5/2023,3/6/2023,3,159.68
/T3oo6uIGwbf4OHqhI+0ASOxgrs8XIeZB2bmTFVURYQ=,4,3/4/2023,3/5/2023,3/6/2023,4,355.54
W2GEcj0oiRSKlShNWADAn96BpIA65joM1gptUJYcdFE=,1,3/5/2023,3/5/2023,3/6/2023,2.5,204.6
ZFa8uSlCIpEjMArHZMXTLv7fsxIyhUpNG+ttXkJ8yyM=,3,3/5/2023,3/5/2023,3/6/2023,,215.91
cDqoPKzcbgD7/CsQXpSFHEmtEitXpKHBcbW8Is8IqYE=,3,3/2/2023,3/5/2023,3/7/2023,3,144.2
08tDyA+TaSH3lrqVSin0bi1O20ivt4E1Eqbwi/Lznq4=,3,3/5/2023,3/5/2023,3/6/2023,,156.27
u+6+Hig3/5YGDaoQ122O23esuHXk9+PUcclwelCiq+k=,3,3/4/2023,3/5/2023,3/6/2023,3.5,195.36
/b91mTSWL9974Uk/3NKWPXXLb2SoP38n1k7uNUeQq7c=,3,3/5/2023,3/5/2023,3/6/2023,4,119.65
2qICu8oUUosq3rvyN7NcOQY6UYYXiLqUvlv2svki/o0=,4,3/1/2023,3/5/2023,3/6/2023,,212
cCFlhCIGz/q3THXNpJ7RKCafGDlvbF5Qi0ZfHKAgwwM=,5,2/28/2023,3/5/2023,3/6/2023,,288.22
6wPMrdxwzMQqhTjzGSIdp+MCW4E6T3amOkcLayWg+FM=,1,3/3/2023,3/5/2023,3/8/2023,3.5,983.91
dvRz3IXB/ct5GmO3IBhxNpAZj5SciXXfxnJixZTd17I=,4,3/4/2023,3/5/2023,3/6/2023,4,667.93
Bq2yYb+JM2H2QDFX7Ha3R8yvrg+VsTNjISLlobj7HDg=,5,3/2/2023,3/5/2023,3/6/2023,3.5,156.55
5/yXpEk8HeSetYHSa5hf8tEIs0Ex6jhUDywOtJoAHvw=,5,3/1/2023,3/5/2023,3/6/2023,3.5,138.33
abXnowWemAng91tfgkR4wRSs/R1l311qTfhbIhoIRqs=,4,3/1/2023,3/5/2023,3/6/2023,,147.85
OVqH1xaVFJQLH1sqpOvmXzD3GHZd8CEuV0hhFMnL73M=,3,3/1/2023,3/5/2023,3/6/2023,,362.68
ePaMmzxVtKTcqaPS8WXBdUTrlEmbpPieYUZjuBM3A/o=,4,3/1/2023,3/5/2023,3/6/2023,,430.17
ev1uUUlV+N+x+FQHYsBt0a9+Wfd3LQR5B5qjda2GhsY=,4,2/28/2023,3/5/2023,3/7/2023,,838.6
lmW4J1Jg5tyFQ6yDWNP/hpdEPoybUWwo/9Tz55KOxrc=,3,3/4/2023,3/5/2023,3/6/2023,4.5,539.25
4YU173eM14ZESdTQ80ZdW276M+ld8wI4RwjrITU2eTo=,4,3/2/2023,3/5/2023,3/7/2023,3,304.79
Ti+2iYO8QXgX2pRJ7Zt4f49qthB2XH+o8/Zu4K3Hgu8=,3,3/3/2023,3/5/2023,3/7/2023,,458.09
ELUhUSyWiubEvmZAx6K+dY/bIfjhWr5ALn99OAXhB3Y=,3,3/4/2023,3/5/2023,3/6/2023,4,231.9
1BbWIU698cRbJeDfmdcStyL5B3Fk1Fm10SPLps/WqlE=,3,3/5/2023,3/5/2023,3/6/2023,4,193.84
/O62svI8iy1RKaDcGjMiMWRvc6gc+DPCI/y3d1x7Tsk=,5,3/2/2023,3/5/2023,3/6/2023,2.5,283
qadJVHzTxcC78IIiToJQWt7IcZKAo+LbZ+2zeTge8Rg=,5,3/3/2023,3/5/2023,3/8/2023,,868.71
Oy8M3XKcSu8XkGGLRDBM8gXIyxH6T7UOQL/RPpf42LQ=,5,3/4/2023,3/5/2023,3/6/2023,,447.13
6TMgFBAa3u+K5P2VHmGuP9lOkgR1O+S9fZh6K4XKQGA=,5,3/1/2023,3/5/2023,3/6/2023,2.5,342.23
mmuGY4udGekKp+s+SD9HTeExcdsmWWLixMKVGc9Qty8=,3,3/1/2023,3/5/2023,3/6/2023,,565.52
d9sXYKDxazufEfbM5HmEtRrEOQWJ38eF6QMOeMYmO5A=,3,3/5/2023,3/5/2023,3/6/2023,3,132.63
xc4nbeKggb7PZLRoARp2RgsI0afQBUJXTurEnicz6pU=,3,2/27/2023,3/5/2023,3/6/2023,3,186.19
mafWUs/Jzfyoru+DnOUDFheRf2qwgdQgkfrXz74DsB4=,3,3/5/2023,3/5/2023,3/7/2023,4.5,369.72
TH9vbFuaZllfY2X4hch9OfCgBc7kPXwfMkImk792fxU=,5,3/1/2023,3/5/2023,3/6/2023,3.5,127.37
96+pocS+Lgyll7JsdHn9/nedrU39ZR/ZCbwuriYYJwQ=,1,3/5/2023,3/5/2023,3/6/2023,2.5,155.07
OJnGobqe2C6ZHAr7TLYeRul2CMOUiQnvRcssbdFq8aU=,3,3/5/2023,3/5/2023,3/6/2023,3.5,204.4
mbuLXMi9npWOAE6tX8tVzJl2FTy9nnmI0UivGuVWwew=,2,3/2/2023,3/5/2023,3/6/2023,3.5,98.7
j/HXysfXhp6df4omQ2/zwcx0TaCD3agK1vHX50dEg0c=,3,3/5/2023,3/5/2023,3/6/2023,4.5,126.57
BZ3kXRn4nZ6q7SAwzfVFybKuD6NlZAORY8RGB51+Kuo=,2,3/2/2023,3/5/2023,3/7/2023,3,349.54
Kbl4600e7U6EBNltJ+4paf2cv5C7nUajBtHcS0IHEKE=,1,3/4/2023,3/5/2023,3/6/2023,4,153.85
Bq1UiyQ0m6HffQFUt0KmOr+c2oofhpCK3uHGPnhp4Qk=,5,3/1/2023,3/5/2023,3/8/2023,3,1113.14
TPDTILXP6tERO3KA/N2n1Sqowl40PVRR9rBiec62Ou8=,5,3/5/2023,3/5/2023,3/6/2023,3.5,133.87
cWXLAB77zsSQoNVUyE2o2TSrz00hWyxZ61imFd4/f8k=,5,3/5/2023,3/5/2023,3/6/2023,3,75.57
2oXscWL2XJYSFE5ALys/Jx9fNHKYwXPF4NVqHesMCII=,2,3/1/2023,3/5/2023,3/6/2023,2.5,257.22
9VgRR73teghFiFtWGf90SQUoE2aHJwfEbHnc1kQncjo=,5,3/4/2023,3/5/2023,3/6/2023,3.5,154.33
/aIWyGsbFneN3KdrGloEDtAFU0PAfF/2vwY3xEHfVIY=,5,3/1/2023,3/5/2023,3/6/2023,4.5,130.85
nMBHxHdKK2R9VSLiR0zoL9VwouyvCP78YVoF7kV00NE=,3,2/28/2023,3/5/2023,3/6/2023,4,155.2
5G1uT9Cxdb3kD88roXCuyXqq/M+Lt/Wm0FswGKMu7Z4=,1,3/3/2023,3/5/2023,3/6/2023,2.5,209.1
smvp5uay+hFAXHRJ9S0i4yho2QvKeQpr+cXlp+e9pUA=,3,3/4/2023,3/5/2023,3/6/2023,3.5,147.89
MkIKAFlsnf7MC6xIPPP+PbYTuO1ZL7l0T1NkmG3Mo9o=,5,3/3/2023,3/5/2023,3/6/2023,3,295.67
xJqwN9nQOR5JC78FRWbMJqiwCQU4yN5hoZBJGdIlGuI=,2,3/3/2023,3/5/2023,3/6/2023,4.5,212.42
t3+KYz1Uxs/CmIQ0VqAmgdWXJyzG3FvKRAEQSt0sPuA=,5,3/5/2023,3/5/2023,3/6/2023,4,128.22
ljJq7jqVcUUOL2ZyCZkh7QhHx6BF5HaAbLqQQqATe4Y=,5,3/3/2023,3/5/2023,3/6/2023,4.5,139.91
